type,word,pinyin,cixing,sort,levelName
1,明白,míngbai,形、动,771,三级
1,名单,míngdān,名,772,三级
1,名人,míngrén,名,773,三级
1,南,nán,名,774,三级
1,难,nán,形、（动）,775,三级（六级）
1,南方,nánfāng,名,776,三级
1,难过,nánguò,形,777,三级
1,难看,nánkàn,形,778,三级
1,男人,nánrén,名,779,三级
1,男生,nánshēng,名,780,三级
1,难题,nántí,名,781,三级
1,难听,nántīng,形,782,三级
1,年级,niánjí,名,783,三级
1,年轻,niánqīng,形,784,三级
1,牛,niú,名、（形）,785,三级（五级）
1,努力,nǔlì,动、形,786,三级
1,女人,nǚrén,名,787,三级
1,女生,nǚshēng,名,788,三级
1,爬,pá,动,789,三级
1,怕,pà,动、（副）,790,三级（四级）
1,拍照,pāizhào,动,791,三级
1,盘子,pánzi,名,792,三级
1,胖,pàng,形,793,三级
1,啤酒,píjiǔ,名,794,三级
1,平时,píngshí,名,795,三级
1,瓶子,píngzi,名,796,三级
1,骑,qí,动,797,三级
1,奇怪,qíguài,形,798,三级
1,其实,qíshí,副,799,三级
1,其他,qítā,代,800,三级
1,起,qǐ,动、（量）,801,三级（五级）
1,起飞,qǐfēi,动,802,三级
1,汽车,qìchē,名,803,三级
1,铅笔,qiānbǐ,名,804,三级
1,前年,qiánnián,名,805,三级
1,前天,qiántiān,名,806,三级
1,清楚,qīngchu,形、动,807,三级
1,请假,qǐngjià,动,808,三级
1,请客,qǐngkè,动,809,三级
1,秋天,qiūtiān,名,810,三级
1,球场,qiúchǎng,名,811,三级
1,裙子,qúnzi,名,812,三级
1,然后,ránhòu,连,813,三级
1,热情,rèqíng,形,814,三级
1,认得,rènde,动,815,三级
1,认为,rènwéi,动,816,三级
1,认真,rènzhēn,形,817,三级
1,容易,róngyì,形,818,三级
1,如果,rúguǒ,连,819,三级
1,伞,sǎn,名,820,三级
1,扫,sǎo,动,821,三级
1,沙发,shāfā,名,822,三级
1,山,shān,名,823,三级
1,上衣,shàngyī,名,824,三级
1,勺子,sháozi,名,825,三级
1,身边,shēnbiān,名,826,三级
1,身高,shēngāo,名,827,三级
1,声,shēng,名、量,828,三级
1,生活,shēnghuó,名、动,829,三级
1,生气,shēngqì,动,830,三级
1,声音,shēngyīn,名,831,三级
1,市,shì,名,832,三级
1,试,shì,动,833,三级
1,室,shì,名,834,三级
1,世界,shìjiè,名,835,三级
1,收,shōu,动,836,三级
1,收到,shōudào,动,837,三级
1,受,shòu,动,838,三级
1,瘦,shòu,形,839,三级
1,受到,shòudào,动,840,三级
1,叔叔,shūshu,名,841,三级
1,树,shù,名,842,三级
1,数学,shùxué,名,843,三级
1,刷,shuā,动,844,三级
1,双,shuāng,量,845,三级
1,水平,shuǐpíng,名,846,三级
1,司机,sījī,名,847,三级
1,四季,sìjì,名,848,三级
1,太阳,tàiyáng,名,849,三级
1,糖,táng,名,850,三级
1,特别,tèbié,形、副,851,三级
1,提高,tígāo,动,852,三级
1,体育,tǐyù,名,853,三级
1,体育馆,tǐyùguǎn,名,854,三级
1,甜,tián,形,855,三级
1,跳,tiào,动,856,三级
1,听说,tīngshuō,动,857,三级
1,挺,tǐng,副、（动）,858,三级（七-九级）
1,同事,tóngshì,名,859,三级
1,同意,tóngyì,动,860,三级
1,头发,tóufa,名,861,三级
1,突然,tūrán,形,862,三级
1,图书馆,túshūguǎn,名,863,三级
1,腿,tuǐ,名,864,三级
1,外地,wàidì,名,865,三级
1,外卖,wàimài,动、名,866,三级
1,外语,wàiyǔ,名,867,三级
1,完成,wánchéng,动,868,三级
1,碗,wǎn,名,869,三级
1,晚点,wǎndiǎn,动,870,三级
1,晚会,wǎnhuì,名,871,三级
1,网球,wǎngqiú,名,872,三级
1,网站,wǎngzhàn,名,873,三级
1,忘记,wàngjì,动,874,三级
1,为,wèi,介,875,三级
1,为了,wèile,介,876,三级
1,卫生间,wèishēngjiān,名,877,三级
1,文化,wénhuà,名,878,三级
1,屋子,wūzi,名,879,三级
1,西,xī,名,880,三级
1,西北,xīběi,名,881,三级
1,西方,xīfāng,名,882,三级
1,西瓜,xīguā,名,883,三级
1,西南,xīnán,名,884,三级
1,习惯,xíguàn,动、名,885,三级
1,喜爱,xǐ’ài,动,886,三级
1,洗衣机,xǐyījī,名,887,三级
1,洗澡,xǐzǎo,动,888,三级
1,夏天,xiàtiān,名,889,三级
1,先,xiān,副,890,三级
1,香蕉,xiāngjiāo,名,891,三级
1,相信,xiāngxìn,动,892,三级
1,箱子,xiāngzi,名,893,三级
1,向,xiàng,动、介,894,三级
1,像,xiàng,动、（副）、（名）,895,三级（四级）（七-九级）
1,相机,xiàngjī,名,896,三级
1,小区,xiǎoqū,名,897,三级
1,小心,xiǎoxīn,动、形,898,三级
1,校园,xiàoyuán,名,899,三级
1,校长,xiàozhǎng,名,900,三级
1,鞋,xié,名,901,三级
1,心里,xīnlǐ,名,902,三级
1,新年,xīnnián,名,903,三级
1,新闻,xīnwén,名,904,三级
1,新鲜,xīnxiān,形,905,三级
1,信,xìn,动、名,906,三级
1,信用卡,xìnyòngkǎ,名,907,三级
1,行,xíng,动、形,908,三级
1,行李,xíngli,名,909,三级
1,兴趣,xìngqù,名,910,三级
1,休假,xiūjià,动,911,三级
1,需要,xūyào,动、名,912,三级
1,选,xuǎn,动,913,三级
1,选择,xuǎnzé,动,914,三级
1,学期,xuéqī,名,915,三级
1,牙,yá,名,916,三级
1,牙刷,yáshuā,名,917,三级
1,羊,yáng,名,918,三级
1,养,yǎng,动,919,三级
1,要求,yāoqiú,动、名,920,三级
1,页,yè,量,921,三级
1,一定,yídìng,形、副,922,三级
1,一共,yígòng,副,923,三级
1,一块儿,yíkuàir,名、副,924,三级
1,一样,yíyàng,形,925,三级
1,以后,yǐhòu,名,926,三级
1,以前,yǐqián,名,927,三级
1,以上,yǐshàng,名,928,三级
1,以外,yǐwài,名,929,三级
1,以为,yǐwéi,动,930,三级
1,以下,yǐxià,名,931,三级
1,一般,yìbān,形,932,三级
1,一边,yìbiān,副,933,三级
1,一直,yìzhí,副,934,三级
1,音乐,yīnyuè,名,935,三级
1,银行,yínháng,名,936,三级
1,银行卡,yínhángkǎ,名,937,三级
1,饮料,yǐnliào,名,938,三级
1,应该,yīnggāi,动,939,三级
1,影响,yǐngxiǎng,动、名,940,三级
1,用,yòng,动,941,三级
1,邮件,yóujiàn,名,942,三级
1,游客,yóukè,名,943,三级
1,游戏,yóuxì,名,944,三级
1,邮箱,yóuxiāng,名,945,三级
1,有关,yǒuguān,动、介,946,三级
1,有名,yǒumíng,形,947,三级
1,有用,yǒuyòng,形,948,三级
1,又,yòu,副,949,三级
1,羽毛球,yǔmáoqiú,名,950,三级
1,语言,yǔyán,名,951,三级
1,雨衣,yǔyī,名,952,三级
1,遇到,yùdào,动,953,三级
1,遇见,yùjiàn,动,954,三级
1,园,yuán,名,955,三级
1,员,yuán,后缀,956,三级
1,愿意,yuànyì,动,957,三级
1,越,yuè,副,958,三级
1,月亮,yuèliang,名,959,三级
1,运动会,yùndònghuì,名,960,三级
1,运动员,yùndòngyuán,名,961,三级
1,咱们,zánmen,代,962,三级
1,脏,zāng,形,963,三级
1,怎么办,zěnme bàn,,964,三级
1,怎样,zěnyàng,代,965,三级
1,站2,zhàn,动,966,三级
1,张,zhāng,动、量,967,三级
1,长,zhǎng,动、后缀,968,三级
1,着急,zháojí,形,969,三级
1,照,zhào,动,970,三级
1,照顾,zhàogù,动,971,三级
1,照片,zhàopiàn,名,972,三级
1,照相,zhàoxiàng,动,973,三级
1,直到,zhídào,动,974,三级
1,只,zhǐ,副,975,三级
1,纸,zhǐ,名,976,三级
1,只能,zhǐ néng,,977,三级
1,只是,zhǐshì,副、连,978,三级
1,只要,zhǐyào,连,979,三级
1,只有,zhǐyǒu,连,980,三级
1,中,zhōng,名,981,三级
1,中间,zhōngjiān,名,982,三级
1,终于,zhōngyú,副,983,三级
1,种,zhǒng,量,984,三级
1,重要,zhòngyào,形,985,三级
1,周末,zhōumò,名,986,三级
1,主要,zhǔyào,形,987,三级
1,注意,zhùyì,动,988,三级
1,住院,zhùyuàn,动,989,三级
1,字典,zìdiǎn,名,990,三级
1,自行车,zìxíngchē,名,991,三级
1,子,zi,后缀,992,三级
1,总,zǒng,副、（动、形）,993,三级（五级）
1,总是,zǒngshì,副,994,三级
1,嘴,zuǐ,名,995,三级
1,最好,zuìhǎo,副,996,三级
1,最后,zuìhòu,名,997,三级
1,最近,zuìjìn,名,998,三级
1,做客,zuòkè,动,999,三级
1,作业,zuòyè,名,1000,三级
1,啊,ā,叹,1001,四级
1,爱情,àiqíng,名,1002,四级
1,爱心,àixīn,名,1003,四级
1,安检,ānjiǎn,动,1004,四级
1,安排,ānpái,动,1005,四级
1,按,àn,动、介,1006,四级
1,按时,ànshí,副,1007,四级
1,按照,ànzhào,介,1008,四级
1,白酒,báijiǔ,名,1009,四级
1,办公,bàngōng,动,1010,四级
1,办理,bànlǐ,动,1011,四级
1,办事,bànshì,动,1012,四级
1,棒,bàng,形、（名）,1013,四级（五级）
1,保护,bǎohù,动,1014,四级
1,保证,bǎozhèng,动、名,1015,四级
1,抱,bào,动,1016,四级
1,报考,bàokǎo,动,1017,四级
1,报名,bàomíng,动,1018,四级
1,抱歉,bàoqiàn,形,1019,四级
1,背,bēi,动,1020,四级
1,背包,bēibāo,名,1021,四级
1,北部,běibù,名,1022,四级
1,倍,bèi,量,1023,四级
1,本科,běnkē,名,1024,四级
1,本来,běnlái,形、副,1025,四级
1,笨,bèn,形,1026,四级
1,鼻子,bízi,名,1027,四级
1,笔试,bǐshì,动,1028,四级
1,毕业,bìyè,动,1029,四级
1,毕业生,bìyèshēng,名,1030,四级
1,便于,biànyú,动,1031,四级
1,标准,biāozhǔn,名、形,1032,四级
1,表,biǎo,名、（动）,1033,四级（七-九级）
1,表格,biǎogé,名,1034,四级
1,表示,biǎoshì,动,1035,四级
1,表现,biǎoxiàn,动,1036,四级
1,表扬,biǎoyáng,动,1037,四级
1,饼干,bǐnggān,名,1038,四级
1,并,bìng,动、副、连,1039,四级
1,并且,bìngqiě,连,1040,四级
1,播放,bōfàng,动,1041,四级
1,博士,bóshì,名,1042,四级
1,不必,búbì,副,1043,四级
1,不便,búbiàn,形、动,1044,四级
1,不断,búduàn,动、副,1045,四级
1,不够,búgòu,动、副,1046,四级
1,不过,búguò,连、（副）,1047,四级（五级）
1,不论,búlùn,连,1048,四级
1,步,bù,名,1049,四级
1,部,bù,名、量,1050,四级
1,不得不,bùdébù,副,1051,四级
1,部分,bùfen,名,1052,四级
1,不管,bùguǎn,连,1053,四级
1,不光,bùguāng,副、连,1054,四级
1,不仅,bùjǐn,连,1055,四级
1,不满,bùmǎn,形,1056,四级
1,部门,bùmén,名,1057,四级
1,不如,bùrú,动,1058,四级
1,擦,cā,动,1059,四级
1,猜,cāi,动,1060,四级
1,材料,cáiliào,名,1061,四级
1,参观,cānguān,动,1062,四级
1,参赛,cānsài,动,1063,四级
1,餐厅,cāntīng,名,1064,四级
1,操场,cāochǎng,名,1065,四级
1,厕所,cèsuǒ,名,1066,四级
1,查看,chákàn,动,1067,四级
1,茶叶,cháyè,名,1068,四级
1,查找,cházhǎo,动,1069,四级
1,差点儿,chàdiǎnr,形、副,1070,四级
1,产生,chǎnshēng,动,1071,四级
1,厂,chǎng,名,1072,四级
1,场,chǎng,量,1073,四级
1,超过,chāoguò,动,1074,四级
1,车速,chēsù,名,1075,四级
1,车位,chēwèi,名,1076,四级
1,城,chéng,名,1077,四级
1,乘1,chéng,动,1078,四级
1,成功,chénggōng,动、形,1079,四级
1,乘客,chéngkè,名,1080,四级
1,诚实,chéngshí,形,1081,四级
1,成为,chéngwéi,动,1082,四级
1,乘坐,chéngzuò,动,1083,四级
1,吃惊,chījīng,动,1084,四级
1,迟,chí,形,1085,四级
1,重,chóng,副、（动）,1086,四级（五级）
1,重新,chóngxīn,副,1087,四级
1,出差,chūchāi,动,1088,四级
1,出口,chūkǒu,名、（动）,1089,四级（五级）
1,出现,chūxiàn,动,1090,四级
1,出行,chūxíng,动,1091,四级
1,出租,chūzū,动,1092,四级
1,厨房,chúfáng,名,1093,四级
1,厨师,chúshī,名,1094,四级
1,窗,chuāng,名,1095,四级
1,窗户,chuānghu,名,1096,四级
1,吹,chuī,动,1097,四级
1,词语,cíyǔ,名,1098,四级
1,此,cǐ,代,1099,四级
1,此次,cǐ cì,,1100,四级
1,此外,cǐwài,连,1101,四级
1,从此,cóngcǐ,副,1102,四级
1,从来,cónglái,副,1103,四级
1,从中,cóngzhōng,副,1104,四级
1,粗,cū,形,1105,四级
1,粗心,cūxīn,形,1106,四级
1,村,cūn,名,1107,四级
1,存,cún,动,1108,四级
1,错过,cuòguò,动,1109,四级
1,错误,cuòwù,形、名,1110,四级
1,答应,dāying,动,1111,四级
1,答,dá,动,1112,四级
1,答案,dá’àn,名,1113,四级
1,达到,dádào,动,1114,四级
1,打招呼,dǎ zhāohu,,1115,四级
1,打败,dǎbài,动,1116,四级
1,打工,dǎgōng,动,1117,四级
1,打扰,dǎrǎo,动,1118,四级
1,打印,dǎyìn,动,1119,四级
1,打印机,dǎyìnjī,名,1120,四级
1,打折,dǎzhé,动,1121,四级
1,打针,dǎzhēn,动,1122,四级
1,大巴,dàbā,名,1123,四级
1,大大,dàdà,副,1124,四级
1,大夫,dàifu,名,1125,四级
1,大量,dàliàng,形,1126,四级
1,大赛,dàsài,名,1127,四级
1,大厅,dàtīng,名,1128,四级
1,大约,dàyuē,副,1129,四级
1,大自然,dàzìrán,名,1130,四级
1,待,dāi,动,1131,四级
1,戴,dài,动,1132,四级
1,袋子,dàizi,名,1133,四级
1,单位,dānwèi,名,1134,四级
1,当,dāng,动、介,1135,四级
1,当时,dāngshí,名,1136,四级
1,刀,dāo,名,1137,四级
1,导游,dǎoyóu,动、名,1138,四级
1,倒,dào,动、（副）,1139,四级（六级）
1,道,dào,名、量,1140,四级
1,到底,dàodǐ,副,1141,四级
1,到来,dàolái,动,1142,四级
1,道路,dàolù,名,1143,四级
1,道歉,dàoqiàn,动,1144,四级
1,得意,déyì,形,1145,四级
1,登机,dēngjī,动,1146,四级
1,等2,děng,助、（名、量）,1147,四级（五级）
1,等到,děngdào,介,1148,四级
1,低,dī,形、动,1149,四级
1,低价,dījià,名,1150,四级
1,低温,dīwēn,名,1151,四级
1,低于,dīyú,动,1152,四级
1,底,dǐ,名,1153,四级
1,底下,dǐxia,名,1154,四级
1,地球,dìqiú,名,1155,四级
1,地址,dìzhǐ,名,1156,四级
1,点名,diǎnmíng,动,1157,四级
1,点头,diǎntóu,动,1158,四级
1,电动车,diàndòngchē,名,1159,四级
1,电视剧,diànshìjù,名,1160,四级
1,掉,diào,动,1161,四级
1,调查,diàochá,动,1162,四级
1,订,dìng,动,1163,四级
1,定,dìng,动,1164,四级
1,东部,dōngbù,名,1165,四级
1,动车,dòngchē,名,1166,四级
1,动作,dòngzuò,名,1167,四级
1,读者,dúzhě,名,1168,四级
1,堵车,dǔchē,动,1169,四级
1,度假,dùjià,动,1170,四级
1,肚子,dùzi,名,1171,四级
1,短信,duǎnxìn,名,1172,四级
1,队,duì,名、（量）,1173,四级（五级）
1,对方,duìfāng,名,1174,四级
1,对面,duìmiàn,名,1175,四级
1,对于,duìyú,介,1176,四级
1,队员,duìyuán,名,1177,四级
1,队长,duìzhǎng,名,1178,四级
1,顿,dùn,量、（动）,1179,四级（七-九级）
1,多么,duōme,副,1180,四级
1,多数,duōshù,名,1181,四级
1,多样,duōyàng,形,1182,四级
1,而,ér,连,1183,四级
1,儿童,értóng,名,1184,四级
1,发出,fāchū,动,1185,四级
1,发送,fāsòng,动,1186,四级
1,法,fǎ,名,1187,四级
1,法律,fǎlǜ,名,1188,四级
1,翻译,fānyì,动、名,1189,四级
1,烦,fán,形、动,1190,四级
1,烦恼,fánnǎo,形,1191,四级
1,反对,fǎnduì,动,1192,四级
1,方面,fāngmiàn,名,1193,四级
1,方式,fāngshì,名,1194,四级
1,房东,fángdōng,名,1195,四级
1,房租,fángzū,名,1196,四级
1,放弃,fàngqì,动,1197,四级
1,放松,fàngsōng,动,1198,四级
1,费,fèi,名、动,1199,四级
1,费用,fèiyong,名,1200,四级
1,分数,fēnshù,名,1201,四级
1,分为,fēnwéi,动,1202,四级
1,份,fèn,量,1203,四级
1,丰富,fēngfù,形,1204,四级
1,风景,fēngjǐng,名,1205,四级
1,否则,fǒuzé,连,1206,四级
1,幅,fú,量,1207,四级
1,符合,fúhé,动,1208,四级
1,付,fù,动,1209,四级
1,父母,fùmǔ,名,1210,四级
1,父女,fùnǚ,名,1211,四级
1,父亲,fùqīn,名,1212,四级
1,复印,fùyìn,动,1213,四级
1,复杂,fùzá,形,1214,四级
1,负责,fùzé,动、形,1215,四级
1,负责人,fùzérén,名,1216,四级
1,父子,fùzǐ,名,1217,四级
1,改,gǎi,动,1218,四级
1,改变,gǎibiàn,动,1219,四级
1,干,gān,形、（名）,1220,四级（五级）
1,干杯,gānbēi,动,1221,四级
1,赶,gǎn,动,1222,四级
1,敢,gǎn,动,1223,四级
1,感,gǎn,后缀,1224,四级
1,感动,gǎndòng,形、动,1225,四级
1,赶紧,gǎnjǐn,副,1226,四级
1,感觉,gǎnjué,名、动,1227,四级
1,赶快,gǎnkuài,副,1228,四级
1,感情,gǎnqíng,名,1229,四级
1,感人,gǎnrén,形,1230,四级
1,赶上,gǎnshàng,动,1231,四级
1,感受,gǎnshòu,动、名,1232,四级
1,感谢,gǎnxiè,动,1233,四级
1,干活儿,gànhuór,动,1234,四级
1,钢琴,gāngqín,名,1235,四级
1,高价,gāojià,名,1236,四级
1,高考,gāokǎo,名,1237,四级
1,高速,gāosù,形,1238,四级
1,高温,gāowēn,名,1239,四级
1,高于,gāoyú,动,1240,四级
1,胳膊,gēbo,名,1241,四级
1,歌声,gēshēng,名,1242,四级
1,歌手,gēshǒu,名,1243,四级
1,各,gè,代、副,1244,四级
1,各地,gèdì,名,1245,四级
1,各个,gègè,代、副,1246,四级
1,各位,gèwèi,代,1247,四级
1,各种,gèzhǒng,代,1248,四级
1,更加,gèngjiā,副,1249,四级
1,工厂,gōngchǎng,名,1250,四级
1,功夫,gōngfu,名,1251,四级
1,公共,gōnggòng,形,1252,四级
1,功课,gōngkè,名,1253,四级
1,公里,gōnglǐ,量,1254,四级
1,公路,gōnglù,名,1255,四级
1,工人,gōngrén,名,1256,四级
1,工资,gōngzī,名,1257,四级
1,共,gòng,副,1258,四级
1,共同,gòngtóng,形,1259,四级
1,够,gòu,动、副,1260,四级
1,购买,gòumǎi,动,1261,四级
1,购物,gòuwù,动,1262,四级
1,估计,gūjì,动,1263,四级
1,姑娘,gūniang,名,1264,四级
1,鼓励,gǔlì,动,1265,四级
1,顾客,gùkè,名,1266,四级
1,故意,gùyì,副,1267,四级
1,挂,guà,动,1268,四级
1,关键,guānjiàn,名、形,1269,四级
1,观看,guānkàn,动,1270,四级
1,观众,guānzhòng,名,1271,四级
1,管,guǎn,动、（名、量）,1272,四级（五级）
1,管理,guǎnlǐ,动,1273,四级
1,光,guāng,名、形、动、副,1274,四级
1,广播,guǎngbō,动、名,1275,四级
1,广告,guǎnggào,名,1276,四级
1,逛,guàng,动,1277,四级
1,规定,guīdìng,动、名,1278,四级
1,国籍,guójí,名,1279,四级
1,国际,guójì,形、名,1280,四级
1,果汁,guǒzhī,名,1281,四级
1,过程,guòchéng,名,1282,四级
1,海洋,hǎiyáng,名,1283,四级
1,害羞,hàixiū,形,1284,四级
1,寒假,hánjià,名,1285,四级
1,寒冷,hánlěng,形,1286,四级
1,喊,hǎn,动,1287,四级
1,汗,hàn,名,1288,四级
1,航班,hángbān,名,1289,四级
1,好处,hǎochù,名,1290,四级
1,好好,hǎohǎo,形、副,1291,四级
1,好笑,hǎoxiào,形,1292,四级
1,合格,hégé,形,1293,四级
1,盒子,hézi,名,1294,四级
1,红包,hóngbāo,名,1295,四级
1,厚,hòu,形,1296,四级
1,后悔,hòuhuǐ,动,1297,四级
1,忽然,hūrán,副,1298,四级
1,互联网,hùliánwǎng,名,1299,四级
1,护士,hùshi,名,1300,四级
1,互相,hùxiāng,副,1301,四级
1,话剧,huàjù,名,1302,四级
1,怀疑,huáiyí,动,1303,四级
1,坏处,huàichù,名,1304,四级
1,环保,huánbǎo,名、形,1305,四级
1,换乘,huànchéng,动,1306,四级
1,回复,huífù,动,1307,四级
1,回信,huíxìn,动、名,1308,四级
1,回忆,huíyì,动,1309,四级
1,会员,huìyuán,名,1310,四级
1,活,huó,动、形、名,1311,四级
1,活动,huódòng,动、名,1312,四级
